id,image_url,final_text,Hateul vs. Not-Hateul,Hateful Fine grained,Not Hateful Fine grained
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_1054827543956207502/2d0ef00ca4d8a6feda362f6db5dd8cb8.jpg,Image," اضطرت شركه BMW لسحب سياراتها التى تحتوى على صوت إمرأه 
فى انضمه السياره من السعوديه
 وذلك لأن السائقين رفضوا تلقى الإرشادات من إمرأه
اما فى مصر فقد دخل السائقون فى علاقه  معها 
تقول له : السرعه زائده
 يرد عليها: خايفه عليا يا روحي",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_1054827543956207502/15add0174525765b07d2ba44aa882f19.jpg,Image,لكن اذا بكرة مت لاتصيحون,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_1054827543956207502/6e4119d2177c99969fb5ffe18dadab09.jpg,Image,"قسما بالله لوتيجي تحقق معي
 لأعترفلها اني انا اللي جب السيوف للكفار في غذوة أحد",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_1054827543956207502/4cdc72b1258844c43e659af408c4f367.jpg,Image,مهما كنت اسد ومسيطر وشخصيتك قويه ستحتاج الى قطه تقولك يابيبي,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_1054827543956207502/11406f13eff6468a85be7de2edd3dca0.jpg,Image,"لما ابوك يرجع من صلاه الجمعه ويلاقي البيت كله نايم
شاروخان :
أنا مسلم وزوجتي هندوسية وأولادي ملحدين",Hateful,Slurs,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_1054827543956207502/58151396cf756d2aba59a4747086be76.jpg,Image,اللى ميستحملنيش وانا بالاسدال ميستهلنيش بالطقم المتشال,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_115264071700638504/57936fefd9ff20bf586de62374fddadb.jpg,Image,"مش قادره اقلكم ريحه كيكه المانجه
بالكوسه مجننه طقم التصوير عندي ازاي",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_115264071700638504/cabb449729fe110e09ae6efc6b424b04.jpg,Image,"- لو سمحتي ممكن تقعدي انتي جنب الشب عشان أنا منقبة!
 = وأنا شورقاصة ؟!
",Hateful,Contempt,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_115264071700638504/3f15ef2d3ef1d384750467f5d4caea35.jpg,Image,"المطبات فى أوروبا بتتقاس بالسنتيمتر
 لكن عندنا تطلع على المطب
 تشوف أم أحمد طابخة إيه
 فى الدور التانى",Hateful,Mocking,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_115264071700638504/4f10086fe58b25913f96b5aab43548c9.jpg,Image,"آلا هو لماذا توقفنا عن  السقوط هل انتهت احزاننا ؟

لا يا استاذ لمبي لقد وصلنا للقاع

جيد لن نسقط مرةً آخري",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_115264071700638504/324bcd2846a4d0070e52e0ab836cb40d.jpg,Image,"لما تسأل القهوجي علي باسورد الواي فاي ويقولك اتناشر سبعة حداشر خمسة
777777777777
55555555555

12755555555555

127115

777777777777115",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_115264071700638504/7e8bbf1cc1c40c82abebb5ff353ca320.jpg,Image,"لما حد يسألك إتعلمت إيه من زمايلك ف الشغل

جعلوني مجرمآ",Hateful,Slurs,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_115264071700638504/b845d921d51e52aebc60bfc174a8d4f0.jpg,Image,"عملت ايه في الفترة اللي سيبنا بعض فيها، كلمت بنات غيري؟
 القلب كان صائما حتى يأذن الله له
ازاي وانا شايفاك امبارح مع بنت

 كنت بتسحر",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_115264071700638504/c55676ec43174858403c997893ef1fb8.jpg,Image,عندما تمنحك الحياة كل أدوات النجاح و لكنك مصرعلى الفشل,Hateful,Contempt,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_115264071700638504/68da3d19cd7b933314e61143646e1921.jpg,Image,"انا  والله
 يابني منا كنت بغلي ولسه فاصل

لا اشوفك بتفصل قدامي لامؤاخذه",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_115264071700638504/8b15809069711cb372f2b4ea28dc31ed.jpg,Image,"الزوج لما يشوف مراته متنرفزة
وبتشد فى شعرها وهى بتذاكر للعيال

إنه إنتقام الرب",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_126241595793002111/6d140d2cc810fa09ec13b7ac85446fd4.jpg,Image,"مفيش بناطيل اضيق من كدا

اضيق من كدا لونى فخادك ازرق وامشي",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_126241595793002111/7df29761074db32e06594324595dba64.jpg,Image,"طب.*
أنا بكشف ب80 جنيه.
 
زراعة وبيطري*
والنبي ياتوحه نوليني 8 آلاف جنيه مكسب صفقة الكتاكتيت الأخيرة",Hateful,Mocking,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_126241595793002111/35702d750139d6d41a196a7702485fa2.jpg,Image,"الواليدة قاعدة معا الضياف في امان الله  وكملتلها الهدرة  وما لقاتش واش تحكيلهم

الفضائح تاوعي
الفضائح تاوعي
الفضائح تاوعي",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_126241595793002111/9cf5ab8b60e4e79698850eebf42dfb23.jpg,Image,"قوم ارمي الزبالة
حاضر
قوم روق معاي البيت 
حاضر
روح هات حاجة من المحل 
حاضر
قوم شيل الغسيل 
لا..
وزي مانتوا شايفين
ابني مفيش مره قولتلوا علي حاجة وقالي حاضر",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_126241595793002111/a2efa7f8919c49ef4f71585e586a9209.jpg,Image,"أنت شخص وحيد ... وحيد بالمعنى الكامل للكلمة
لا أحد يستمع للأغاني التي تعشقها
لا أحد قد قرأ ما قرأت أنت من كتب
لا أحد يضحك على النكات التي تجدها أنت ظريفة
لا أحد يريد ما تجيد عمله ولا يتعاملون به
ومش كده وبس لأ سوف تعبر إلى الجانب الآخر وسوف ينساك الجميع",Hateful,Exclusion,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_126241595793002111/62f91880193b4e61f8cbf87a438cd6b0.jpg,Image,"مفاجأة في تحقيقات  هدير الهادي: 16 جيجا من الفيديوهات الإباحية.. وجار فحصها
16 جيجا ليه ياحج هو كان واخد اجازة",Hateful,Mocking,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_126241595793002111/8c13be1ae42788ef24c43185bcafed16.jpg,Image,"مفيش عندنا فقراء
مفيش عندنا عاطلين 
مفيش صاحب يتصاحب",Hateful,Inferiority,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_126241595793002111/def11270d734905b693099f71d376895.jpg,Image,"لما تبقى فى مدينة نصر 
=المفروض مكناش نطلع الكوبرى يا معلم
-انت بتقول ايه يا واد ؟",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_380413499780103638/bfa09d1388372390cc1b34c994f8fec7.jpg,Image,"سألها إبنها:
لماذا انتي أكبر حجماً من باقي الامهات !!
فخسرت ٨٠ كيلو من أجل إبنها،
لو عنا كان أكل كفين ونام زعلان",Hateful,Mocking,
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_380413499780103638/f8a2e827894e5eb292826c4358b2905c.jpg,Image,"راجعة من الجامعة وبسمع زغاريط ف شارعنا 
أنا :
= يارب يكون فرحي وعملنهالي مفاجأة",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-08-14_13-48-28_UTC.jpg,Image,وانا بتأكد ان صحابى بيتفرجوا ع المسلسل اللى انا قولتلهم عليه,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2023-07-13_16-01-06_UTC.jpg,Image,ازاي تبقي روش وتعجب البنات بسرعه,Hateful,Slurs,
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-06-27_13-24-00_UTC.jpg,Image,"لما اتفرج ع اللي بيحصل في حياتي
=...
هو في إيه",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-04-14_12-47-20_UTC.jpg,Image,اوعي تتخلي ابدا عن احلامك,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-04-15_10-55-01_UTC.jpg,Image,"لما حد يعصبني وانا صايمه:
اللهم اني صايمه تعالالي بعد الفطار",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-01-19_15-14-10_UTC.jpg,Image,"-حبيبي داب علي ايدي وتاب 
يعني مش انتي اللي كرهتيه ف صنف الستات! 
=تؤ تؤ داب وتاب",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-03-13_17-43-30_UTC.jpg,Image,"Mood
طيب انا اذاكر ولا لأ دلوقتي",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-11-14_16-47-58_UTC.jpg,Image,"لما تدفع نص اشتراك الجيم
",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-01-29_21-36-14_UTC.jpg,Image,"امي عملت أكله حلوه وقاعد باكل في أمان الله 
أمي :
شوفو بتجيبوها بكام من برا دي",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-05-15_18-20-28_UTC.jpg,Image,"كورونا والعالم بينتهي
المصريين :",Hateful,Mocking,
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-04-16_20-16-42_UTC.jpg,Image,"لما تنزل الشارع وتلقي كل الناس في الشارع وانت بس اللي في الحظر 
يا ولاد الإيييييه.. أنتم عايشين حياتكم هنا عادي وسايبين الناس على الفيسبوك عندهم وباء !!",Hateful,Mocking,
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-10-14_15-46-04_UTC.jpg,Image,"البتاع ده حيدخلني الجيش
وربنا كنت بنام وسط ابويا وأمي لحد ما اخدت الاعفا",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2023-04-13_18-39-19_UTC.jpg,Image,"لما تبقي راكب ميكروباص كله بنات وتقول للسواق اخرك فين ياسطا 
= السواق
متعرفش تجيبه",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-09-22_21-05-35_UTC.jpg,Image,"لما اكون لسه بحبه بس بخاف من صاحبتي !
بحبه
نعم
مبحبوش
ا٥ بحسب",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2023-01-06_21-26-41_UTC.jpg,Image,"لما اتخطب للي بحبه و تيجي اغنيه ""بحبك سنين في السر و محدش عرف""
-صحابي والمعازيم وعمو ابو احمد بتاع السوبر ماركت:",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-04-12_11-48-38_UTC.jpg,Image,"بكر تخلصي الثانوي وتدخلي الجامعه وشك ينور 
انا لما دخلت الجامعه",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-08-30_15-20-55_UTC.jpg,Image,"لما اشوف صورة تعجبني واحاول اتصور ذ
زيها",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-08-18_21-12-21_UTC.jpg,Image,"على جثتى لو القطط دى دخلت البيت
after 1 week",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-11-10_19-38-16_UTC.jpg,Image,"بسأل امي عامله اكل ايه النهارده عادي..
 أمي:

نفسي اللى يتحط قدامك تاكله وتحمد ربنا",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-12-01_16-56-37_UTC.jpg,Image,"- لما الاقي قلبي مبيتعلقش بحد ومش فارق معاه حاجة وبيضخ الدم بس ..

*Me*
بحبك خد حضن",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-06-15_14-44-24_UTC.jpg,Image,"وأنت بقي مستني تقول 
رأيك في انهي موضوع

لا أنا مستنى المانجا",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-04-19_13-11-23_UTC.jpg,Image,بسيوني لو درجة الحرارة زادت نص درجه كمان انا هفرش وانام في التلاجة ..,Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-01-23_14-04-26_UTC.jpg,Image,"واخد الاجازة وقاعد مبسوط وماسك تليفوني اهلي:

النتيجه امتا يبو ملاحق",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-07-23_20-28-17_UTC.jpg,Image,"انا هخرج من حياتك عشان انتي....
=,,
أوكي..لا إله إلا لله !",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-05-04_22-29-00_UTC.jpg,Image,"ماشيه ف الشارع عادي 
-المحلات .. 
= اتفضلي يا ابله في تشكيله حلوه جوه",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-04-13_18-32-17_UTC.jpg,Image,"كلمني عن احساسك وانت بتلعب بيها وهي بتدعيلك ف صلاتها ..
احساس رائع",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-02-01_12-58-21_UTC.jpg,Image,"الامهات بتفرح لما عيالهم يحضنوهم 
أمي لما أجي أحضنها:
من غير تلزيق مش طايقه روحي",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-03-16_17-53-46_UTC.jpg,Image,الكمامه ال هتحمينا م الفيروس او هتجيبه مش متاكد,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-06-07_20-44-59_UTC.jpg,Image,"لما حد يهتم بيا فجأة ويقولي عامله ايه؟
ليه ؟",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-10-07_12-53-37_UTC.jpg,Image,"دخلت البروفه اقيس حاجه وقولت لماما متفتحيش عليا الباب!
"" ماما بعد ثانيتين""
ورينى وصلتى لأى
الناس اللى فالمحل *
ماما*",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-07-29_17-10-46_UTC.jpg,Image,"طارق شوقى يفكر ف اضافة سنة رابعه للثانوية العامة
بابا انا جاهزة",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-02-01_00-25-23_UTC.jpg,Image,"لما تلاقيه كل يوم بيحلو عن اليوم اللي قبله
أنا على اخري",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2019-12-24_17-10-35_UTC.jpg,Image,"لما يفوت عشر دقايق ما شوفش فيهم القطة دي ع التايم لاين
إيه يا شباب الترند خلص ولا إيه ؟",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-09-23_17-49-06_UTC.jpg,Image,"الناس عند عمتهم
الناس عند خالتهم
انا عند عمتي
انا عند خالتي",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-01-14_22-11-43_UTC.jpg,Image,"خلاص بقا انا داخلة انام هتوحشني باي
هي من الاكونت الفيك
انت مرتبط ؟",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-01-15_19-18-14_UTC.jpg,Image,بالله عليك كيف عرفت اني نايمة معيطة ؟؟,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-04-28_17-08-27_UTC.jpg,Image,"لما تبقي مستنياه يكلمك ويكلمك..
= شو اللي جابك؟؟",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2023-03-19_16-36-00_UTC.jpg,Image,"دخلت المطبخ وفضلت ساعة جوا واهلي فكروني بعمل الغدا 
انا لما خرجت :",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-01-22_13-37-53_UTC.jpg,Image,"يا بنتي كل دة نوم قومي اقعدي معانا  شوية !! 
انا :
في ايه باخد قيلولة يومين كدة",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-04-22_18-02-56_UTC.jpg,Image,"قاعد مش طايق نفسي وصحبي جي يشتكيلي للمره العشرين من نفس الموضوع
انت ايه حكايتك ايه حكايتك مقولنا تأقلم",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2023-01-06_12-08-28_UTC.jpg,Image,"بقول ل بابا عايزين نغير الانتريه عشان لو في ضيوف جت 
ماما :
هو هيجي ولا أيه",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-10-22_18-58-46_UTC.jpg,Image,"- لما اقول لصحابي انا مش هتجوز غير عن حب.
""صحابي""

ياستي اقعدي
هو فى حد يعرفك غيرنا",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-11-16_16-10-16_UTC.jpg,Image,"لما اسمع اغنيه بحبها في مكان عام

لأ مش قادرة عايزة أرقص",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-05-01_21-18-21_UTC.jpg,Image,"عايز نظبط يوم نفطر سوا بقى
الحالات الجديدة
358

ياعم اقعد.. ياعم اقعد",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2019-11-30_18-22-56_UTC.jpg,Image,"لما حد يقعد معايا لاول مره ويلاقيني مبتكلمش

بس مكنش ليها لازمة الاجتماعية
 والرغي اللي علي السوشيال دي",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-11-05_00-35-55_UTC.jpg,Image,"- لسه عارفين بعض انا وهي من ساعة.

دي قصة حياتي اقعد اسمعها
",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-07-20_19-08-10_UTC.jpg,Image,"لما اكون لوحدي ف الصاله وبابا ينادي عليا يقولي تعالي عايزك..

*انا *",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-07-05_20-21-16_UTC.jpg,Image,"اسمو روستيكا 
عشان متروحوش تقولوا للراجل عايز من البتاع دة",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-01-01_15-34-38_UTC.jpg,Image,"mood
me
تأنيب ضمير
 توتر
وسوسة
تردد",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-01-29_21-34-34_UTC.jpg,Image,"يعني انا بعرف افرق بينهم وفاكرني مش هعرف انت متغير ليه ؟
",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2019-10-04_11-58-00_UTC.jpg,Image,"لما يبقي اونلاين وميكلمكيش

دا غراااامه طلع اوهام",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-08-11_10-49-32_UTC.jpg,Image,"ماما: لو صحيت بدري هتحس بالانتعاش
 انا: لما بصحي بدري",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-04-11_16-49-33_UTC.jpg,Image,انا جاي لعمي فاندااام ,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-11-16_17-12-07_UTC.jpg,Image,"واحد ظلم كل اللى يعرفهم 
بوستاته :",Hateful,Slurs,
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-03-19_13-48-23_UTC.jpg,Image,"نبذة مختصرة عن حياتي :
GOOD MORNING
تمام شكراً",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-10-24_20-49-35_UTC.jpg,Image,"-من اول الصيف بصيح وعايزه الشتا يجي بسرعه 
= اول ما الجو بقي في نسمة هوا...
كونجيستال",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-06-24_18-27-28_UTC.jpg,Image,الاستايل بتاعي وانا طالعة البلكونة بنشر غسيل بقي موضة ..,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-09-18_18-12-56_UTC.jpg,Image,شاهد عائله تحترم النائم ولا تزعجه أثناء نومه,Hateful,Other,
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-01-21_12-16-42_UTC.jpg,Image,قعدوا يقولولى انتي خسيتي انتي خسيتي لحد ما فتحت فى الاكل ومش عارفة اقفل يا حسن,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-12-19_21-30-04_UTC.jpg,Image,"مش مرتبط ولا بحب حد ولا في حد ف حياتي ولا بحد
انا برضو لما اسمع اي اغنيه رومانسيه :",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-01-25_11-30-47_UTC.jpg,Image,بوستاتي كلها تقول اني عندي اكس او كراش او مرتبط وانا الحمدلله معنديش التلاته.,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-10-11_17-32-48_UTC.jpg,Image,يا سيدى لو مضايق انى بخرج كتير ممكن تتجوزنى وتلمنى عادى,Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-07-12_14-29-08_UTC.jpg,Image,خلاص قومي البسي وغوري مع الصيع بتوعك,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-11-14_16-09-02_UTC.jpg,Image,"لما تتخانق مع السواق وتخلي العربية كلها تظيط معاك وبعدين تلاقي الناس كلها بتنزل وأنت نازل الآخر :
متزعلش مني",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-05-02_14-08-01_UTC.jpg,Image,"*لما اعيط و بعدها بخمس دقايق اشغل اغاني و اقعد اضحك*
انا طلعت مُتخلفة فعلا انتوا مبتكدبوش",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-01-15_17-21-55_UTC.jpg,Image,"اتهورى وقصيه..
=حاضر...",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-01-26_18-22-38_UTC.jpg,Image,"No one:
واحدة لسه مخطوبة من 5 دقايق :
انتوا سينجل.. سينجل اوي انتوا ازاي عايشين من غير سند",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-06-27_11-00-00_UTC.jpg,Image,ينعل ميتشن غسيل حله الملوخيه واللبانه وطبق البيض,Hateful,Contempt,
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-07-09_16-38-30_UTC.jpg,Image,مفيش حد راضي يعلمني السواقه اُقسم بالله !,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-12-08_20-11-52_UTC.jpg,Image,"-لما ابوك يقولك افتحلى تلفونك...!؟
يا نهار اسود نسيت البصمه",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-11-04_10-51-11_UTC.jpg,Image,حد هيعملكو كده فى الفلانتين  و لا اعملكوا شاي بلبن,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-05-15_14-44-49_UTC.jpg,Image,«غمض عينيه من اللي بيحصله,Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-05-10_12-51-21_UTC.jpg,Image,دخلت المحل بقول للراجل عايزه بلوزة بكوم طلعي دي,Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-10-27_21-01-20_UTC.jpg,Image,معقول اكون اتولدت عشان ادفع مواصلات و فواتير واقساط وبعدين اموت..,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-12-22_20-13-45_UTC.jpg,Image,"*لما يكلمك يصالحك بعد ما بدأتي تكراشي ع حد احلى* 
ده انت غتت",Hateful,Slurs,
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-08-16_23-48-44_UTC.jpg,Image,ولا ف دماغي أصلاً,Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2019-10-27_18-45-27_UTC.jpg,Image,"لما تبقى مضايق وحد ييجي يقولك انا زعلان منك
في ستين داهية إللي بعده",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-09-30_19-57-46_UTC.jpg,Image,كليه ايه اللي بكره انا لسه متخطبتش.!!!,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-07-07_19-41-50_UTC.jpg,Image,"ماما: في عريس اتقدم لابوكd
الف مبروك يابابا",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-10-26_23-55-48_UTC.jpg,Image,"المنهج

مش عايز تتعرف عليا خالص",Not-hateful,,Sarcasm
