,text,hope_hate,emotion_label
841,تُثيرني الأماكن المكتظة بالحشود إشمئزازًا واضطرابًا.,not_applicable,Disgust
842,أَشْعُرُ وَكَأَنَّنِي الشَّخْصُ الْأَنَانِيُّ الَّذِي يَقُولُ حَسَنًا هَذَا يَكْفِي، أُرِيدُ أَنْ أُفَكِّرَ بِي مِنْ أَجْلِ التَّغْيِيرِ وَلَا أَقْلَقُ دَائِمًا بِشَأْنِ مُشَاكِلِكَ,not_applicable,Disgust
843,لا بد لي من الشعور بالاكتئاب.,not_applicable,Other
844,تَخِفُّ نُفُوسُنَا مِنْ الْعُوَامِلِ الْمَظْلِمِينَ.,not_applicable,Other
845,لَقَدْ شَرِبْتُ مَشْرُوبًا أَمْرِيكَانُو مُزْدَوِجًا مِنْ مَقْهَى سِتْرَادَا وَالْآنَ أَشْعُرُ بِالْغَضَبِ مِنَ الْعَالَمِ، أَنَا آسِفٌ لِأَنَّنِي أَشْعُرُ بِالتَّشْتِتِ مُؤْخَرًا,not_applicable,Other
846,. لَمْ أَحْظَ بِصَدِيقٍ حَمِيمٍ مُنْذُ حَوَالَيْ عَامٍ الآنَ وَأَنَا خَائِفَةٌ فَقَطْ لِأَنَّنِي أَشْعُرُ أَنَّهُ لَا أَحَدَ يُرِيدُ حَقًّا أَنْ يَكُونَ مَعِي وَلَسْتُ جَمِيلَةً أَوْ ذَكِيَّةً بِمَا يَكْفِي لَهُمْ.,not_applicable,Other
847,",لَمْ أَسْمَعْ أَيَّ رَدٍّ وَهَذَا يَجْعَلُنِي أَشْعُرُ بِجُنُونِ الْعَظَمَةِ وَالْغُرَابَةِ وَالْغُبَاءِ الْغَامِضِ، أَشْعُرُ بِالضَّعْفِ قَلِيلًا فِي غُرْفَةٍ مَلِيئَةٍ بِاللَّحْوَمِ الْمُعَلَّقَةِ، أَقْبَلُ ذَلِكَ",not_applicable,Other
848,", أُرِيدُ أَنْ أَبْدُوَ فِي أَفْضَلِ حَالَاتِي عِنْدَمَا أَمَارِسُ التَّمَارِينَ الرِّيَاضِيَّةَ، لِأَنَّهُ إِذَا ارْتَدَيْتُ مَلَابِسَ أَنِيقَةً، فَإِنِّي أَشْعُرُ بِالذَّكَاءِ، وَأَشْعُرُ بِالثِّقَةِ وَالْحَيَوِيَّةِ الْجَمِيْلَةِ، وَهَذَا كُلُّ مَا أَحْتَاجُهُ لِتَحْفِيزٍ وَإِلْهَامٍ نَفْسِي لِلْعَمَلِ عَلَى تَحَدِّيِ حُدُودِي وَالْمُحَاوَلَةِ بِجَدٍّ لِأَنَّنِي فِي كُلِّ مَرَّةٍ أَرَى نَفْسِي فِي الْمِرْآَةِ أَرَى أَنَّنِي أَتَحَسَّنُ وَأَشْعُرُ بِالسَّعَادَةِ.",not_applicable,Joy
849,مَا زِلْتُ أَشْعُرُ بِبَعْضِ الْحَنِينِ هَذَا الصَّيْفَ عَلَى الرَّغْمِ مِنْ أَنَّ مِثْلَ هَذِهِ الْمَنْشُورَاتِ سَاعَدَتْ بِالتَّأْكِيدِ فِي جَعْلِهَا مِهْمَّةً.,not_applicable,Other
850,", أَنَا أَوَّل شَخْص يُدَافِع عَنْ حُرِّيَّةِ التَّعْبِير فِي أَيِّ خُطَاب، وَكَمُجْتَمَع، أَشْعُر أَنَّنَا أَصْبَحْنَا مُتَوَتِّرِين جِدًّا وَصَحِيحِين جِدًّا مِن النَّاحِيَةِ السِّيَاسِيَّةِ، وَأَعْتَقِد أَنَّ أَيَّ شَخْص نَخْتَارُهُ لِيَكُونَ رَئِيسًا عَلَيْهِ وَاجِبُ احْتِرَامِ الْمَنْصِبِ وَعَدَمُ التَّحْدِث بِشَكْلٍ سَيِّئ عَنْ أَيِّ شَخْص مِنْ نَاخِبِيهِ مَزْحًا أَوْ غَيْر ذَلِكَ كُنتُ جَالِسًا فِي الْحَافِلَة عَائِدًا مِن الْمَدْرَسَة وَجَلَسَ بِجَانِبِي رَجُل مُنْذُ مَا يَقْرَبُ مِنْ أَرْبَعِينَ عَامًا بَعْدَ فَتْرَةٍ نَظَرْتُ إِلَيْهِ وَرَأَيْتُ أَنَّهُ كَانَ يَنْظُر إِلَيّ بِبَنْطَلُونٍ مُفْتُوحٍ وَيَمْسَك بِقَضِيبِهِ.",not_applicable,Joy
851,أَعْرِفُ كَيْفَ تَشْعُرُ أَنَّنِي كَرِهْتُ الْمَدْرَسَةَ أَيْضًا,not_applicable,Joy
852,لَا أَسْتَطِيعُ أَنْ أَتَخَيَّلَ مَا تَعْتَقِدُهُ أَوْ تَشْعُرُ بِهِ زَوْجَتُهُ تَجَاهَ كُونِهِ أَكْثَرَ جَمَالًا وَعَاهِرَةً مِنْهَا وَيَبْدُو أَصْغَرَ سِنًّا مَمَّا تَبْدُو عَلَيْهِ فِي.,hate,Other
853,تَعَلَّمْتُ أَنَّ تِلْكَ السَّيِّدَةَ عَلَى وَجْهِ الْخَصُوصِ تَعَانِي مِنْ بَعْضِ مُشَاكِلِ الْغَضَبِ وَأَنَّ رَفِيقَهَا لَدَيْهِ مَهَارَاتُ تَوَاصُلٍ ضَعِيفَةٌ وَأَنَّ النَّاسَ يُمْكِنُ أَنْ يَصْبَحُوا غَاضِبِينَ لِلْغَايَةِ عِنْدَمَا يَشْعُرُونَ أَنَّهُمْ تَعَرَّضُوا لِلظُّلْمِ وَأَنَّهُمْ يَتَمَتَّعُونَ بِأَخْلَاقٍ عَالِيَةٍ.,hate,Other
854,أَرَدْتُ أَنْ أَقُولَ ذَلِكَ لِلْإِشَارَةِ إِلَى أَنَّنِي لَمْ أَزَلْ عَالِقًا فِي حُفْرَةٍ عَمِيقَةٍ مِنَ الْارْتِبَاكِ وَأَشْعُرُ بِالتَّعَذُّيبِ وَأَنَا أَكْثَرُ ثِقَةً بِشَأْنِ خِطَّتِي لِلدَّوْوُوُوُمِ,not_applicable,Disgust
855,تُشْعِرُنِي الْمَوَاقِفُ الْمُخْيِفَةُ بِالرُّعْبِ وَالْقَلَقِ.,not_applicable,Other
856,لَقَدْ كُنْتُ مَرِيضًا لِمُدَّةٍ أَسَابِيعَ تَقْرِيبًا فِي نِهَايَةِ نُوفَمْبِر وَأَوَائِلَ دِيسَمْبَر، وَلِهَذَا السَّبَبِ أَشْعُرُ أَنَّ الأَسَابِيعَ القَلِيلَةَ الَّتِي مَضَتْ كَانَتْ أَكْثَرَ اندِفَاعًا,not_applicable,Other
857,أَنَا حَقًّا سَئِمْتُ جِدًّا مِنْ وُجُودِ كُلِّ الْمُشَاعِرِ بِدَاخِلِي عَالِقَةً فِي قَلْبِي طَوَالَ الْوَقْتِ وَلَكِنَّ مِنَ الصَّعْبِ جِدًّا إِظْهَارُهَا,not_applicable,Other
858,. أَشْعُرُ بِتَحَسُّنٍ وَأَسْوَأَ.,not_applicable,Other
859,أَشْعُرُ دَائِمًا كَمَا لَوْ أَنَّ النَّاسَ يَأْخُذُونَ وَيَأْخُذُونَ وَيَأْخُذُونَ وَأَنَا أُعْطِي وَأُعْطِي وَأُعْطِي، وَعَلَى الرَّغْمِ مِنْ أَنَّنِي لَا أُمَانِعُ فِي مُعَظَّمِ الأَوْقَاتِ مَعَ مُرُوُرِ الوَقْتِ، يَبْدُو النَّاسُ جَاحِدِينَ جِدًّا وَكَأَنَّهُمْ يُقَدِّمُونَ خَدْمَاتٍ جَيِّدَةً لَهُمْ جَمِيعًا وَقْتًا,not_applicable,Other
860,يُثيرني الإشمئزاز رؤية الحيوانات البرية والمفترسة.,not_applicable,Disgust
861,أَشْعُرُ بِالْغَضَبِ وَالتَّخْلِي عَنِّي,not_applicable,Disgust
862,",لِنَكُنْ صَادِقِينَ، أَشْعُرُ الْآنَ بِالِارْتِيَاحِ تَقْرِيبًا كَمَا شَعَرْتُ بِهِ عِنْدَمَا اكْتَشَفْتُ لِأَوَّلِ مَرَّةٍ أَنَّنِي سَأَنْشُرُ كِتَابًا، وَرُبَّمَا أَشْعُرُ بِالشُّجَاعَةِ الْكَافِيَةِ لِنَشْرِ إِحْدَى الصُّوَرِ عَلَى الرُّغْمِ مِنْ أَنَّنِي لَا أَحْبَسُ أَنْفَاسِي، وَلَمْ أَتَخَيَّلْ أَبَدًا الشُّعُورَ بِالسَّلَامِ وَالرِّضَا أَثْنَاءَ الْعَيْشِ فِي مَكَانٍ خَالٍ مِنْ عَائِلَتِي وَأَصْدِقَائِي، مَكَانٍ لَا يُوجَدُ فِيهِ عَادَةً كَهْرَبَاءٌ وَأَحْيَانًا لَا مَاءٌ، وَلَا تَوْجَدُ وَسَائِلُ رَاحَةٍ حَدِيثَةٌ قَرِيبَةٌ وَمَحْفَظَةٌ فَارِغَةٌ تَمَامًا",not_applicable,Joy
863,أُشْعُرُ أَنَّنِي لَنْ أَعْرِفَ أَبَدًا الْآنَ، وَكُلَّمَا كَانَتْ الْأَفْكَارُ الَّتِي تَرَاودُنِي فِي هَذَا الصَّدْدِ أَكْثَرَ رُقَّةً، كُلَّمَا أَصْبَحَتْ الْمُشَاعِرُ الْمُصَاحَبَةُ لَهَا أَكْثَرَ تَهْدِيدًا.,not_applicable,Other
864,لَقَدْ قَطَعْتُ الْكَثِيرَ مِنَ الأَمْيَالِ عَلَى هَذَا الْحِذَاءِ وَبَدَأْتُ أَشْعُرُ بِأَلَمٍ فِي رُكْبَتِي عِنْدَمَا رَكِضْتُ، وَلَنْ أَفْهَمَ أَبَدًا كَيْفَ يُمْكِنُ أَنْ تَبْدُوَ أَرْبَعَةُ أَيَّامٍ مِنَ الْعَمَلِ وَكَأَنَّهَا أَطْوَلُ اللَّحْظَاتِ الْمُمْلَةِ فِي حَيَاةِ الإِنْسَانِ، وَلَكِنْ عِنْدَمَا يَكُونُ لَدَيْكَ أَرْبَعَةُ أَيَّامٍ عُطْلَةَ نِهَايَةِ الأُسْبُوعِ تَمُرُّ سَرِيعًا فِي مَا يُبْدُو وَكَأَنَّهُ مُجَرَّدُ ثَوَانٍ، أَشْعُرُ بِاليَأْسِ وَالْوَحْدَةِ مُؤْخَرًا.,not_applicable,Other
865,لَقَدْ كُنْتُ أَعِيشُ فِي هَامْبُورْغِ الْمَمْطُرَةِ بِأَلْمَانِيَا، وَكُنْتُ فِي الْمَنْزِلِ مَعَ فَتَاتَيَّ الصُّغْرَيْنِ اللَّتَيْنِ تَشْعُرَانِ بِالْحَنِينِ إِلَى الْوَطَنِ فِي بَعْضِ الْأَحْيَانِ، وَأَتَعَلَّمَانِ كَيْفَيَّةَ التَّعْبِيرِ عَنْ نَفْسِي بِلُغَةٍ جَدِيدَةٍ، وَأُحَاوِلُ أَنْ أَتَذَكَّرَ مَنْ أَنَا لِإِعَادَةِ اكْتِشَافِ حُرِيَّتِي وَمُوَاصَلَةِ الْمُضِيِّ قَدْمًا مَعَ الْامِتِنَانِ فِي هَذَا الْجَدِيدِ. الْحَيَاةُ أَشْعُرُ أَنَّ هَذِهِ رَسَالَةً بَرِيدِ إِلِكْتْرُونِيَّةً ضَعِيفَةً وَلَكِنَّ الْوَقْتَ قَدْ نَفَدَ,hope_speech,Other
866,", أَشْعُر فَقَطْ أَنَّنِي مُصَمِّم جَبَّان.",hate,Joy
867,أَشْعُرُ أَيْضًا بِالظُّلْمِ وَالأَذَى,not_applicable,Other
868,لَقَدْ كَتَبْتُ هَذِهِ الْمَشَاكِلَ وَأَشْعُرُ أَنَّنِي مُحْكَوَمٌ عَلَيْهَا بِالْفَشَلِ أَكْثَرَ مِمَّا كَانَتْ عَلَيْهِ عِنْدَمَا بَدَأْتُ,not_applicable,Other
869,",أَشْعُرُ كَمَا لَوْ أَنَّهُ لَيْسَ لَدَيَّ حَقًّا مَكَانٌ هُنَا فِي عَقْلِي الْبَرِيءِ",not_applicable,Joy
870,أَسْتَيْقِظُ وَأَنَا أَشْعُرُ بِحَجْمِ خَطٍّ أَقَلِّ إرْهَاقًا,hope_speech,Other
871,أَنَا وَاثِقٌ مِنْ قُدْرَتِي عَلَى التَّأْثِيرِ.,hope_speech,Joy
872,", أَنَا أُمْلِكُ عَدَدًا قَلِيْلًا جِدًا مِنَ الْمَلَابِسِ الَّتِي تَجْعَلُنِي أَشْعُرُ بِاللُّطْفِ.",not_applicable,Joy
873,لَقَدْ نَقَلْتُ كُلَّ هَذِهِ الْمَشَاعِرِ وَالْعَوَاطِفِ مَعَ زَوْجِي اللَّيْلَةَ الْمَاضِيَةَ وَكَانَ نَادِمًا جِدًّا لِأَنَّهُ جَعَلَنِي أَشْعُرُ بِهَذِهِ الطَّرِيقَةِ وَأَوْضَحَ لَهُ أَنَّ الأَمْرَ كَانَ عَلَى الْعَكْسِ تَمَامًا، كُنْتُ أَشْعُرُ بِالإِحْبَاطِ الشَّدِيدِ لِدَرَجَةٍ أَنَّنَا نَسْرِقُ بِالْف,not_applicable,Other
874,، أحَاوِلُ أَشْيَاءَ جَدِيدَةً وَأَشْعُرُ بِالنَّشَاطِ,not_applicable,Other
875,",لَا أَعْرِفُ لِمَاذَا وَلَكِنْ فِي كُلِّ مَرَّةٍ لَا نَتَوَاصَلُ فِيهَا أَشْعُرُ بِالشَّكِّ",not_applicable,Joy
876,لَدَيَّ شَعْورٌ بِأَنَّ الأَمْرَ سَيَكُونُ خَطِيرًا عِنْدَمَا أَكُونُ فِي الْمَمْلَكَةِ الْمُتَّحِدَةِ فِي الْخَرِيفِ وَأَمِيلُ دَائِمًا إِلَى شِرَاءِ أَشْيَاءَ لَطِيفَةٍ مِثْلَ هَذِهِ.,not_applicable,Disgust
877,أُسْتَطِيعُ أَنْ أَشْعُرَ بِاِهْتِمَامِكَ بِي وَمُجَهِّدِكَ تَجَاهِي وَتَقْدِيمِكَ لِلْوَقْتِ الَّذِي قَضَيْنَاهُ مَعًا، وَأَخِيرًا عَرَفْتُ مَا هُوَ الشُّعُورُ بِالْحُبِّ، إِنَّهُ حُلْوَى الْحُلْوَى وَهُوَ مُخَدِّرٌ أَنَا مُدْمِنٌ عَلَيْهِ بِشَدَّةٍ وَلَمْ أَشْعُرْ بِالْحَرِّ.,not_applicable,Other
878,أُرِيدُ أَنْ أُشْعِرَ بِيَدَيْهِ الْبَيْضَاءِ الرَّقِيقَةِ حَوْلَ خَصْرِي مَرَّةً أُخْرَى.,not_applicable,Other
879,،قُدْتُ سَيَّارَتِي إِلَى الْعَمَلِ وَأَنَا أَشْعُرُ بِالْمُتَعَجِّرَةِ إِلَى حَدٍّ مَا,not_applicable,Other
880,أَتَمَنَّى أَنْ يَشْعُرَ النَّاسُ بِأَنَّنِي أَدْعُمُهُمْ وَلَا أُحَاوِلُ إِسْقَاطَ أَحْلَامِهِمْ، قَدْ لَا أُحِبُّ فِلْمًا أَشْعُرُ أَنَّهُ يَبْتَعِدُ كَثِيرًا عَنْ الْقِصَّةِ، أَعْتَقِدُ أَنَّ كِتَابًا مُحِبًّا يُخْبِرُنِي أَنَّ لَدَيَّ قَاعِدَةً تَحْمِينِي مِنْ كَرْهِهِ تَمَامًا.,not_applicable,Other
881,دارًا ولا وطن، مشاعر الإحباط والغضب والانزعاج التي تعبر عنها تبدو مرهقة للغاية. قد يكون من الصعب التعامل مع هذه الأحاسيس بمفردك، لذا قد يكون من المفيد البحث عن دعم من الأصدقاء أو المحترفين في المجال الصحي.,not_applicable,Other
882,",لَقَدْ كُنْتُ أَشْعُرُ بِبَعْضِ التَّرَدُّدِ فِي الْقِيَامِ بِعَمَلٍ حَقِيقِي",not_applicable,Other
883,", إِنِّي أَقَع فِي فَخّ مَعَ الْآخَرِين وَلَا أُبْقِي عَلَى حَالِه لِفَتْرَة طَوِيلَة جِدًّا وَأَشْعُر أَنَّ حَيَاتِي سَوْفَ تَهْتَزّ.",not_applicable,Joy
884,لَقَدْ كُنْتُ أَقُوي نَفْسِي طَوَالَ الْيَوْمِ وَفِي كُلِّ مَرَّةٍ كُنْتُ عَلَى وَشَكِ الْقِيَامِ بِشَيْءٍ يُجْعِلُنِي أَشْعُرُ كَمَا لَوْ كُنْتُ عَلَى وَشَكِ خَسَارَةِ شَيْءٍ مَا، كَمَا لَوْ أَنَّهُ سَيَكُونُ مِنْ الصُّعُوبَةِ لِلْغَايَةِ أَنْ أَفْعَلَ مَا يَتَعَيَّنُ عَلَيَّ الْقِيَامُ بِهِ خِلَالَ الشَّهْرَيْنِ الْأَرْبَعَةِ الْمَاضِيَيْنِ,not_applicable,Disgust
885,لَمْ أُشَارِكْ الْقِصَّةَ بِأَكْمَلِهَا حِينَهُ، وَأَنَا بِصِرَاحَةٍ أَشْعُرُ بِالْإِرْهَاقِ مِنْ التَّفْكِيرِ فِي سِرْدِهَا الْآنَ,not_applicable,Other
886,، رُبَّمَا يَكُونُ لَدَيَّ شَعُورٌ بِشَأْنِ مَنْ سَيَكُونُ الْمَشَاهِيرَ الْأَكْثَرَ شَعْبِيَّةً فِي كُلِّ فِرْقَةٍ، وَكُنْتُ أَشْعُرُ بِالْفَعْلِ بِذَلِكَ، لِذَا أَعْتَقِدُ أَنَّ إِعَادَةَ الْقِرَاءَةِ سَتَكُونُ جَدِيرَةً بِالِاهْتِمَامِ,not_applicable,Other
887,وَصَلْتُ إِلَى الْكِيلُومِتْر، وَكُنْتُ أَعْلَمُ أَنَّنِي سَأَشْعُرُ بِالْإِحْبَاطِ إِلَى حَدٍّ مَا بِسَبَبِ أَدَائِي، فَأَنَا أَعِيشُ فِي دُبْلِن، وَلَيْسَ لَدَيْهِمْ هَذَا الْمُنْتَجِ فِي أَيِّ مَتْجَرٍ، فَقَطَّ الْكُتُبُ الْقَوْطِيَّةُ وَالتَّنْزِيلَاتُ الَّتِي لَا أُحِبُّ تَنْزِيلَهَا، وَعَلَى أَيِّ حَالٍ، لَا يُوجَدُ مَكَانٌ يُمْكِنُنِي الْعُثُوْرَ عَلَيْهِ لِتَنْزِيلِهَا، لَقَدْ لَعِبْتُهَا. لَكِنَّنِي لَا أَسْتَطِيعُ أَنْ أَشْعُرَ بِالسُّوءِ الشَّدِيدِ الْآنِ,not_applicable,Disgust
888,أَشْعُرُ بِالاِسْتِيَاءِ مِنْ أَيِّ وَقْتٍ مَضَى,not_applicable,Other
889,لقَدْ قَابَلْتُ زُمَلَائِي فِي الْفَرِيقِ الَّذِينَ جَعَلُونِي أَشْعُرُ بِالْمُرَارَةِ وَعَدَمِ التَّسَامُحِ حَتَّى أَثْنَاءَ اسْتِكْشَافِي لِبَلَدٍ أَجْنَبِيٍّ,not_applicable,Disgust
890,", بَدَأْتُ أَشْعُرُ بِالْخَوْفِ الشَّدِيدِ بِشَأْنِ كُلِّ هَذَا",not_applicable,Other
891,أَفْكَرُ فِي الْأَمْرِ وَأَشْعُرُ بِالذَّنَبِ لِأَنَّ مِهْنَتِي لَا تَزَالُ عَمِيقَةً لِلْغَايَةِ,hope_speech,Other
892,أَنَا لَا أَشْعُرُ حَقًّا بِالْغَضَبِ، لَقَدْ اعْتَقَدْتُ فَقَطَّ أَنَّ تِلْكَ الصُّوَرَةَ كَانَتْ غَرِيبَةً بِشَكْلٍ لَا يُصَدَّقُ وَأَرَدْتُ أَنْ يَرَاهَا الْجَمِيعَ أَيْضًا,not_applicable,Disgust
893,أُرِيد,not_applicable,Other
894,لَا أَشْعُرُ أَنِّي قَدْ خَصَّصْتُ مَسَاحَةً كَافِيَةً لِلتَّوْصُلِ إِلَى اسْتِنْتَاجَاتٍ نِهَائِيَّةٍ إِذَا كَانَ مُمْكِنًا بِالْفِعْلِ التَّوْصُلُ إِلَى مِثْلِ هَذِهِ الْاِسْتِنْتَاجَاتِ.,not_applicable,Other
895,أَنَا فَقَطْ أَشْعُرُ بِفَارِغِ الصَّبْرِ,not_applicable,Disgust
896,لَقَدْ بَدَأْتُ الِاسْتِمَاعَ إِلَى مُوسِيقَى الْبَانْكِ لِأَنَّنِي أَحَبَّبْتُ الطَّرِيقَةَ الَّتِي بَدَتْ بِهَا وَلَكِنْ يَجِبُ أَيْضًا أَنْ أُشَيِّدَ بِالطَّبَقَةِ الْمُتَوَسِّطَةِ الَّتِي نَشَأْتُ فِيهَا فِي ضَوَاحِيِ جَنُوبِ كَالِفُورْنْيَا، حَيْثُ شَعَرْتُ بِالْعِزْلَةِ وَالْمَلَلِ مِمَّا كُنْتُ أَسْمِيهِ الْوَضْعَ الرَّاهِنَ,not_applicable,Other
897,سَأَبْحَثُ عَنْ قَطَّتِي وَأَهْدِلُهَا حَتَّى أَتَوَقَّفُ عَنْ الشُّعُورِ بِالْكَرَاهِيَّةِ.,not_applicable,Other
898,", انتقلتُ إِلَى مَرْحَلَةِ الأُمُومَةِ وَأَشْعُرُ بِمَدَى أَهْمِيَّةِ حِفْظِ السُّجُلَاتِ وَأُرِيدُ أَنْ أَجْعَلَ الْأَمْرَ سَهْلًا عَلَى نَفْسِي",hope_speech,Joy
899,", أَنَا فَقَطْ أُحَاوِلُ الِاِسْتِمْتَاعَ بِهَذَا الأَمْرِ، مُمَا يَجْعَلُ نَفْسِي أَشْعُرُ بِشَيْءٍ يَنْفَتِحُ عَلَى شَخْصٍ يَثْقُ بِهِ وَيُحِبُّهُ وَيَتَمَتَّعُ بِالإِيمَانِ",not_applicable,Joy
900,", أَنَا مُتَأَكِّدٌ مِنْ أَنَّنِي سَأَشْعُرُ بِشُعُورٍ مُخْتَلِفٍ بِمُجَرَّدِ مَعْرِفَةِ دَرَجَاتِي بِالطَّبِعِ لَنْ يَكُونَ ذَلِكَ وَقْتًا مُمْتَعًا",not_applicable,Joy
901,أَخَافُ مِنْ الْمَوَاقِفِ الْمُتَوَقِّعَةِ الْقَاسِيَةِ.,not_applicable,Other
902,", خرجتُ من المتجر وأنا غير متأكد مما فعلته ولكني اطمأننت إلى أنني اتخذت القرار الصحيح بالنسبة لي.",not_applicable,Joy
903,لا يَسُعُنِي إِلَّا أَنْ أَشْعُرَ بِالْغَضَبِ مِمَّا حَدَثَ لِلْمِيزَةِ الْمُفَضَّلَةِ لَدَيَّ فِي مَعْرِضِ Mac,not_applicable,Disgust
904,لَمْ أَشْعُرْ بِفَرَحَةِ الْإِثَارَةِ وَالْإِثَارَةِ وَالْحَلْوِ حَتَّى لَوْ غَادَرْتُ.,not_applicable,Other
905,تَخِفُّ قُلُوبُنَا مِنْ الْمُشَاكِلِ الْمُتَوَقِّعَةِ.,not_applicable,Other
906,", أَشْعُرُ كَمَا لَوْ أَنَّ وَقْتَ اللَّعِبِ الْخَالِي مِنَ الْهَمُومِ قَدْ انْتَهَى، وَحَانَ الْوَقْتُ لِرَدِّ الْجَمِيلِ لِلْمُجْتَمِعِ.",hope_speech,Joy
907,لَمْ أَغْضَبْ وَلَمْ أَشْعُرْ بِالإِهَانَةِ، وَهُوَ رَدُّ فِعْلٍ شَائِعٍ قَائِمٍ عَلَى الخَجَلِ مِنِّي، أَشْعُرُ بِشُعُورٍ سَيِّئٍ فِي أَحْشَائِي وَلَكِنِّي مُنْهَكٌ جِدًّا فِي الحَيَاةِ، لِذَا قَدْ يَكُونُ رَدُّ فِعْلِ أَجْرَاسِ البَكَالُورْيُوسِ الخَاصِّ بِي مُبَالَغًا فِيهِ قَلِيلًا، وَأَجِدُ نَفْسِي دَائِمًا أَزْحَفُ مَرَّةً أُخْرَى إِلَى دَاخِلِي قِذِيفَةً عِنْدَمَا أَشْعُرُ بِأَنَّنِي غَيْرُ مَحْمِيٍّ.,not_applicable,Other
908,أُؤْمِنُ بِقُدْرَتِي عَلى التَّغْلُبِ عَلَى التَّحَدِّيَاتِ.,hope_speech,Joy
909,", أَعْتَقِدُ أَنَّنِي لَا أَشْعُرُ بِالْأَمَلِ بِشَكْلٍ خَاصٍ بِشَأْنِ كُلِّ هَذَا، وَلِأَكُوْنَ صَادِقًا، اسْتَيْقَظْتُ وَأَنَا أَشْعُرُ بِشَعُوْرٍ سَيِّءٍ لِلْغَايَةِ بِشَأْنِ ذَلِكَ وَلَكِنَّ يَجِبُ أَنْ أَحْتَفِظَ بِهَذِهِ التَّفَاصِيْلِ لِنَسْخَةِ الْأَرْبِعَاءِ الَّتِي أَحْتَفِظُ بِهَا وَأَأْخُذُهَا مَعِي، وَأَشْعُرُ بِالْفَخْرِ لِأَنَّنِي اسْتَمْتَعْتُ بِالسِّنِيْنَ الْجَمِيْلَةِ الْأَخِيْرَةِ هُنَاكَ. أَشْعُرُ بِالِاسْتِرَاحَةِ وَأَنَا أَتَجَوَّلُ فِي الشَّوَارِعِ الْقَدِيْمَةِ وَالْقُصُوْرِ الْجَمِيْلَةِ وَالْمَتَاجِرِ الْحَدِيْثَةِ. أَشْعُرُ أَنَّنِي بِحَاجَةٍ لِسَرِقَةِ دَرَاجَةِ أَطْفَالٍ صِغَارٍ أَبْرِيَاءَ حَتَّى أَشْعُرَ بِالتَّحْسِنِ حَيَّالَ هَذَا الْأَمْرِ. أَشْعُرُ بِالْوُدِّ وَالْاِجْتِمَاعِيِّ بِشَكْلٍ خَاصٍ.",not_applicable,Joy
910,أَشْعُرُ بِأَنِّي مُشَاكِسٌ وَعَدَمِ رُؤْيَةِ وَالِدَيْ لِفَتْرَةٍ مِنَ الْوَقْتِ مِمَّا جَعَلَنِي أَشْعُرُ بِالاِكْتِئَابِ قَلِيلاً وَأَشْعُرُ بِالجَشْعِ وَالمَادِّيِّ لِلْغَايَةِ عَلَى الرَّغْمِ مِنْ أَنَّ مَعْظَمَهُمْ كَانُوا مُبِيعَاتٍ رَائِعَةً,hate,Disgust
911,أَشْعُرُ أَنَّهُمْ يُسَاعِدُونَنِي عَلَى الرَّغْمِ مِنْ أَنَّهُمْ يَعْرِفُونَ أَنَّنِي شَقِيٌّ عَنِيدٌ لِذَا لَا يُزْعِجُونِي وَسَأَرْفُضُ أَيَّ مُسَاعَدَةٍ,hate,Disgust
912,أَشْعُرُ بِالْخُمُولِ الشَّدِيدِ فِي الْوَقْتِ الْحَالِيِّ، أَعْتَقِدُ أَنَّنِي رُبَّمَا اِكْتَسَبْتُ الْمَزِيدَ مِنَ الْوَزْنِ مُنْذُ آخِرَ مَرَّةٍ كُنْتُ هُنَا، أَعْلَمُ أَنَّنِي أَعْرِفُ وَالْآنَ بَعْدَ أَنْ أَصْبَحَ آبَاؤُنَا خَارِجَ الْبِلَادِ وَلَمْ يَتَبَقَّ لَدَيْنَا أَيُّ أَمْوَالٍ لِتَسْلِيَةِ أَنْفُسِنَا بِهَا، فَأَنَا أَنَامُ فِي الْغَالِبِ وَالنَّوْمُ.,not_applicable,Other
913,",لَا أَعْرِفُ لِمَاذَا وَلَكِنِّي أَشْعُرُ بِجَنُونِ الْعَظَمَةِ الشَّدِيدِ فِي الْآوَنَةِ الْأَخِيرَةِ",not_applicable,Other
914,أَشْعُرُ أَنَّهُ مِنَ الخَطيرِ لِلغايَةِ بالنِّسْبَةِ لَهَا أَنْ تَتَجَوَّلَ فِي البَحْر,not_applicable,Other
915,لَقَدْ فَهِمْتُهُ كَثِيرًا فِي الْوَقْتِ الَّذِي أَصْبَحَ فِيهِ غَاضِبًا، وَاِسْتَمَعْتُ اللِّحْيَةَ بِاِحْتِرَامٍ ثُمَّ انْتَظَرْتُ حَتَّى يَنْتَهِيَ مِنْ التَّنْفِيسِ بِسُرْعَةٍ كَبِيرَةٍ، وَسَوْفَ تَشْعُرُ بِالنَّدَمِ، فَالرِّيَاحُ الْعَنِيفَةُ تَجْلِبُ الْمَزِيدَ مِنْ هَذَا الْقَبِيلِ.,hate,Disgust
916,. أَنَا سَعِيدٌ جِدًّا وَمُمْتَنٌّ لِأَنَّنِي أَشْعُرُ بِاهْتِمَامِ النَّاسِ وَسَمَاعِ النَّاسِ يَقُولُونَ إِنَّهُ كَانَ لَذِيذًا.,not_applicable,Other
